"ID","location","size_est","size_actual","charcoal_present","smoker_present","salads","burgers","hotdogs","chicken","beyond_items"
6288,"backyard","large",51,1,0,37.9794317618502,1,1,1,0
6289,"campsite","small",12,0,0,7.24465883003804,1,1,1,0
6290,"backyard","small",13,1,1,10.0197426979025,1,1,1,1
6291,"beach","small",8,0,0,2.55990850314475,1,1,1,0
6292,"backyard","small",10,0,0,6.55086560524661,1,1,1,0
6293,"beach","small",11,0,1,6.35334024429608,1,0,0,0
6294,"beach","small",12,1,1,7.95108370509521,1,1,0,1
6295,"campsite","small",8,1,0,3.27872391074522,1,1,1,0
6296,"campsite","small",9,1,0,6.56036114165267,1,1,1,0
6297,"backyard","small",12,1,1,9.65347910258148,0,1,0,0
6298,"backyard","large",37,1,1,33.8030061884142,1,0,1,1
6299,"beach","small",10,1,0,7.6098809109284,1,1,0,1
6300,"backyard","small",7,0,1,3.69584838136313,1,1,1,1
6301,"backyard","large",45,1,0,31.0209242068277,1,1,0,0
6302,"campsite","small",13,0,0,6.62499521874957,1,1,0,0
6303,"backyard","small",10,0,0,6.61330679473492,1,1,0,1
6304,"backyard","small",15,1,0,5.97234414436649,1,1,1,0
6305,"campsite","small",9,0,1,6.41549087064337,1,1,0,1
6306,"campsite","small",11,0,0,7.0010746464319,1,1,1,0
6307,"backyard","large",31,1,1,19.7928294227762,1,1,1,0
6308,"campsite","small",12,0,0,4.25205032461267,1,1,0,1
6309,"backyard","small",9,1,0,6.10224206411147,1,0,0,0
6310,"backyard","small",10,0,0,7.1966921915203,1,1,1,1
6311,"beach","large",39,1,0,23.5978151001383,1,1,1,0
6312,"backyard","small",14,0,0,7.00503712817417,1,1,1,0
6313,"backyard","small",13,0,0,9.91244587287329,1,1,1,0
6314,"campsite","small",8,0,0,6.81894201404924,1,1,0,0
6315,"backyard","large",42,1,1,26.4631260400408,1,1,0,0
6316,"backyard","large",42,0,1,38.1035809075286,1,1,0,1
6317,"beach","small",6,0,0,4.6151116958233,1,1,1,0
6318,"beach","large",44,0,0,31.3637351266508,0,1,0,1
6319,"campsite","small",13,0,0,5.0240924841193,1,1,1,0
6320,"backyard","large",45,0,0,29.4512600705953,1,1,0,0
6321,"beach","small",13,1,0,7.08700221003217,1,1,0,0
6322,"beach","small",11,0,0,5.61247337939215,1,1,0,0
6323,"campsite","small",12,0,0,7.01758677906157,1,1,1,1
6324,"backyard","small",11,0,1,8.93712399756473,1,0,0,0
6325,"beach","small",9,1,0,7.78430720654522,1,1,1,0
6326,"campsite","small",9,0,0,4.63301124091809,1,0,1,0
6327,"backyard","large",47,1,1,42.4433861804659,1,1,1,0
6328,"backyard","small",12,0,0,11.3281355198627,1,1,0,0
6329,"backyard","small",11,0,0,8.73542451639679,1,1,0,0
6330,"campsite","small",9,1,0,5.49227762867651,0,1,0,0
6331,"backyard","large",48,0,0,43.6862193110558,1,1,0,0
6332,"backyard","small",10,0,0,9.36615647275318,1,1,0,0
6333,"campsite","small",15,1,1,8.3034003533467,1,1,1,1
6334,"backyard","small",15,0,1,13.6420590637338,0,1,1,1
6335,"backyard","small",18,1,0,10.8017318789115,1,1,1,0
6336,"campsite","small",7,0,0,4.81805166959315,1,1,0,0
6337,"campsite","small",15,1,1,14.5730194880602,1,1,1,0
6338,"backyard","small",10,0,0,8.17249021964012,0,1,1,0
6339,"campsite","small",14,1,0,11.7682808814437,1,1,0,0
6340,"campsite","small",11,0,1,4.12136814061639,1,1,0,0
6341,"campsite","small",14,0,0,10.26169172256,0,1,0,1
6342,"backyard","small",9,0,0,4.92570772321302,1,1,0,0
6343,"campsite","large",41,0,0,28.5030682460593,1,1,0,0
6344,"campsite","small",14,0,0,4.93053924268285,1,1,0,0
6345,"campsite","small",7,0,0,3.20616384156823,1,1,1,0
6346,"backyard","large",32,0,0,22.0828896230933,1,1,1,1
6347,"backyard","small",12,1,1,5.84895388218273,1,1,0,0
6348,"campsite","small",11,1,0,8.03671102547507,1,1,0,1
6349,"beach","large",39,1,1,32.6668930372432,1,1,0,1
6350,"beach","small",6,0,1,2.90222057761649,1,1,0,0
6351,"backyard","small",9,0,0,3.50906058228205,1,1,1,0
6352,"backyard","small",12,1,1,5.404743271339,1,1,0,0
6353,"beach","large",38,1,0,22.8618707497776,1,1,1,1
6354,"backyard","small",10,0,0,5.30074330208099,1,1,0,1
6355,"backyard","small",18,1,1,8.45756743553778,1,1,0,1
6356,"beach","large",28,1,0,26.9279889069105,1,1,0,0
6357,"beach","small",8,1,0,5.16668265236528,1,1,1,0
6358,"beach","small",21,0,0,17.494983729643,0,1,0,0
6359,"campsite","small",13,1,0,8.64928051399049,1,1,1,0
6360,"backyard","small",12,0,0,6.91877102967953,1,1,1,1
6361,"campsite","small",11,0,0,5.99355600966705,1,1,1,0
6362,"campsite","small",11,0,0,4.03249354329754,1,1,0,0
6363,"beach","small",16,1,0,10.7782108963272,1,1,1,0
6364,"beach","small",12,0,0,6.77574411789863,1,1,1,0
6365,"campsite","small",11,1,0,6.62823426472838,1,1,1,0
6366,"campsite","large",49,1,0,45.1722925841027,1,1,1,1
6367,"campsite","small",15,1,1,7.78128650112932,1,1,1,0
6368,"campsite","large",45,0,0,33.6837609230671,1,1,1,1
6369,"campsite","small",12,0,0,5.35289516818657,1,1,0,0
6370,"backyard","small",10,0,0,5.97656184291897,1,1,1,1
6371,"campsite","small",15,0,0,9.79746017821344,1,1,1,0
6372,"campsite","small",7,1,1,4.05453717559728,0,1,1,0
6373,"campsite","small",14,1,0,11.44252301857,1,1,1,1
6374,"backyard","small",13,1,1,6.6633166368798,0,1,1,0
6375,"backyard","small",14,0,1,7.07146928420446,0,1,0,0
6376,"backyard","small",10,0,0,4.5523043609686,1,1,0,1
6377,"backyard","small",12,1,0,8.70819776412768,1,1,0,0
6378,"backyard","small",13,1,0,7.96625409936023,1,1,1,0
6379,"campsite","small",13,0,0,11.3380444329085,1,1,0,0
6380,"campsite","small",10,0,0,5.49271863094309,1,1,0,1
6381,"backyard","small",13,0,0,9.56895873042142,1,0,0,0
6382,"campsite","small",16,0,0,8.74553079662723,1,1,0,0
6383,"backyard","large",45,0,1,39.5460382896188,0,1,1,0
6384,"campsite","small",16,1,1,10.568388235162,1,1,0,1
6385,"backyard","large",35,0,0,27.9203360659739,1,1,1,0
6386,"campsite","small",14,1,0,9.02178850542087,1,1,1,0
6387,"backyard","small",14,0,0,8.66348634283348,1,1,1,0
6388,"backyard","small",10,1,0,7.61180272469562,1,1,1,1
6389,"campsite","small",10,1,0,6.93846030720207,1,0,1,0
6390,"campsite","small",12,1,0,6.71707281280763,1,1,0,1
6391,"campsite","large",43,1,0,33.955023573893,1,1,1,0
6392,"backyard","small",10,0,0,7.18284690954296,1,0,0,0
6393,"backyard","small",12,1,0,9.35611046551851,0,1,0,0
6394,"backyard","small",11,0,0,5.28126262013027,1,1,1,1
6395,"beach","small",14,1,0,5.96989034533862,1,1,1,0
6396,"backyard","small",13,0,0,5.32235777316035,0,0,0,0
6397,"backyard","large",47,1,0,32.5120402475193,1,1,1,1
6398,"backyard","small",16,0,0,11.3961714073918,1,1,0,0
6399,"campsite","small",12,0,0,8.44218063157461,1,1,1,0
6400,"backyard","small",12,1,0,7.93976320718209,0,1,0,1
6401,"campsite","small",13,0,0,8.06169102568855,0,1,1,0
6402,"campsite","small",12,1,0,5.80615454947038,1,1,0,1
6403,"beach","large",39,1,0,24.5273652846208,1,1,0,1
6404,"campsite","small",13,0,1,7.27083699109345,1,1,1,1
6405,"campsite","small",10,1,0,8.00691703066968,0,1,0,0
6406,"backyard","small",12,1,0,7.68248164396465,1,1,0,0
6407,"backyard","large",37,1,0,26.9414897823912,1,1,1,1
6408,"backyard","small",13,0,0,9.10738493313831,1,1,1,0
6409,"backyard","small",8,1,1,3.76648278084034,1,1,0,0
6410,"backyard","small",10,0,1,5.30111469685347,0,1,1,1
6411,"backyard","small",12,1,0,7.07954105758695,1,1,1,0
6412,"beach","small",10,1,0,6.53909950353064,1,1,0,0
6413,"backyard","small",13,0,0,8.5064355172872,0,1,0,0
6414,"backyard","small",14,1,0,9.38366306667485,1,1,0,0
6415,"campsite","small",14,1,0,7.88032965829899,1,1,0,0
6416,"beach","small",15,1,0,11.9571479964538,0,1,1,0
6417,"backyard","small",14,1,1,6.73228379684266,1,1,1,0
6418,"backyard","large",44,0,0,35.392479698513,0,1,0,0
6419,"backyard","large",42,0,0,30.6800237939727,1,1,1,1
6420,"campsite","small",13,0,0,9.01902159548686,1,1,0,1
6421,"campsite","large",34,1,1,29.5269855821146,0,1,1,0
6422,"beach","small",14,1,0,13.4999279310394,0,1,0,0
6423,"backyard","small",17,0,0,10.8394746215561,0,1,1,0
6424,"backyard","large",47,0,0,34.4207228312807,1,1,1,0
6425,"backyard","small",11,1,0,8.08052584003216,1,1,1,0
6426,"campsite","small",14,0,1,10.2306197532344,0,1,1,0
6427,"campsite","small",9,1,0,6.70012678314898,1,1,1,0
6428,"backyard","small",12,0,1,10.0210152994779,1,1,1,0
6429,"backyard","small",9,1,0,6.08841890274046,1,1,1,1
6430,"campsite","small",16,1,0,14.8181000460923,1,1,0,0
6431,"backyard","small",12,1,1,6.67294893703137,1,1,1,0
6432,"beach","small",13,0,0,8.39350844148038,1,1,0,0
6433,"campsite","small",12,0,1,10.7245295959812,1,1,1,1
6434,"campsite","small",12,1,0,7.3892873975151,1,1,1,1
6435,"campsite","small",11,0,0,6.57878053684623,1,1,1,0
6436,"backyard","small",12,1,1,6.49123054835189,0,1,1,0
6437,"backyard","small",11,1,0,5.17661932182393,1,1,0,0
6438,"backyard","large",35,1,0,24.3710988607139,1,1,1,0
6439,"backyard","small",9,1,0,6.20891368936891,0,1,1,0
6440,"campsite","small",12,0,0,7.80786248545316,1,1,1,0
6441,"campsite","small",13,0,0,7.08385590595783,1,1,1,0
6442,"campsite","small",12,1,0,8.19176859318732,1,1,1,0
6443,"backyard","large",42,1,1,34.6858998630991,1,1,1,1
6444,"campsite","small",12,1,0,7.97745133693974,0,1,1,0
6445,"campsite","large",40,1,0,32.5429528495031,1,1,1,0
6446,"backyard","small",6,1,0,2.37315973263934,1,1,1,1
6447,"backyard","small",11,0,1,4.33206754726988,0,1,0,0
6448,"campsite","small",16,0,0,9.89992829637721,1,1,0,1
6449,"backyard","large",32,0,0,28.4597151988449,0,1,1,0
6450,"backyard","small",12,0,1,8.19684583776099,1,1,0,0
6451,"backyard","small",13,0,0,8.93711925762476,1,1,1,1
6452,"backyard","large",43,1,0,29.5786210311829,1,1,1,1
6453,"backyard","small",9,1,0,5.09772118090226,1,1,0,1
6454,"backyard","small",8,0,0,6.76737059621587,1,1,1,0
6455,"backyard","small",13,0,0,6.04310158619621,1,1,0,0
6456,"beach","small",10,1,0,6.32357678820318,1,1,0,0
6457,"backyard","small",13,0,0,10.5138104616014,1,1,0,1
6458,"campsite","large",50,1,0,35.7819274858165,1,1,1,0
6459,"backyard","small",12,1,0,7.00533006651761,1,1,1,0
6460,"beach","small",12,0,1,6.22021519418139,1,1,0,0
6461,"backyard","small",12,1,0,5.62689047322198,1,1,1,1
6462,"backyard","large",41,1,0,30.7302963934874,1,1,0,1
6463,"campsite","large",44,1,0,30.4815016100338,1,1,1,1
6464,"campsite","small",10,1,0,7.49028410152485,1,1,0,1
6465,"backyard","small",9,0,0,5.38472541335074,1,1,1,1
6466,"campsite","small",19,1,0,15.61349040251,1,1,1,0
6467,"campsite","small",14,0,0,6.50395860767763,1,1,1,0
6468,"backyard","small",10,1,1,6.25359852000759,1,1,1,0
6469,"backyard","small",7,1,1,4.19695183179279,0,1,1,1
6470,"backyard","small",13,1,1,8.33361809231403,1,1,1,0
6471,"beach","small",12,0,0,4.3033852535863,1,1,1,1
6472,"backyard","small",15,1,0,9.34574070180834,1,1,1,1
6473,"backyard","small",12,1,0,5.34048279041437,0,1,0,0
6474,"backyard","large",41,1,1,22.377874797567,0,1,1,0
6475,"campsite","large",44,1,0,30.3089880283918,1,1,1,0
6476,"campsite","small",13,1,0,5.9935594495859,1,1,1,0
6477,"backyard","small",21,0,0,8.99446294730127,1,1,1,0
6478,"backyard","small",19,1,0,8.1135993883426,0,1,0,0
6479,"backyard","large",51,1,0,38.9407011856338,0,1,1,1
6480,"beach","small",12,0,0,4.84376880671033,0,1,0,1
6481,"backyard","small",13,1,0,10.5401074870567,1,1,0,1
6482,"backyard","small",13,1,0,7.19146014312094,1,1,0,0
6483,"backyard","small",9,1,1,6.66148624467417,0,1,0,0
6484,"backyard","small",8,1,0,3.69843721293111,1,1,1,0
6485,"backyard","small",19,0,0,10.5969687782022,1,1,1,0
6486,"backyard","small",11,0,1,5.44041229485241,1,1,1,0
6487,"campsite","small",10,0,1,5.32689250108494,0,1,1,0
6488,"backyard","small",12,0,0,8.58245843024474,1,1,1,0
6489,"backyard","small",14,1,0,9.65395172725891,1,1,1,1
6490,"campsite","small",15,1,0,4.34716393423662,1,1,1,0
6491,"campsite","small",17,0,1,15.8910898916547,1,1,1,0
6492,"campsite","small",12,1,1,7.2523066310275,1,1,0,1
6493,"campsite","small",9,0,0,4.97221908120806,1,1,0,0
6494,"backyard","large",40,0,0,38.3040993777844,1,1,0,0
6495,"backyard","small",13,0,0,9.99209954463126,1,1,1,1
6496,"backyard","large",42,1,1,33.7412664804042,1,1,1,0
6497,"backyard","small",9,1,0,4.78870000421281,1,1,0,1
6498,"backyard","small",10,1,0,5.78589709743662,1,1,1,0
6499,"campsite","small",9,1,0,6.22491459477203,0,1,1,1
6500,"backyard","small",16,0,0,10.6956759350509,1,1,0,0
6501,"campsite","small",10,0,1,6.08637599571413,0,1,0,1
6502,"backyard","small",11,0,0,8.68908008381083,0,1,0,1
6503,"campsite","small",15,1,0,11.7388660432257,1,1,1,1
6504,"campsite","small",15,0,1,9.41436708558795,1,1,1,1
6505,"backyard","large",34,0,0,26.8536921688784,1,1,1,1
6506,"backyard","small",11,0,1,5.70226957329816,1,1,0,0
6507,"campsite","small",13,0,1,5.91119196271315,1,1,1,0
6508,"campsite","small",19,0,1,12.5638475208219,1,1,1,0
6509,"campsite","small",9,1,0,6.85485838762675,1,1,0,0
6510,"backyard","small",13,1,0,8.26426880432125,0,1,1,0
6511,"beach","large",52,1,1,36.3613340458706,1,1,1,0
6512,"backyard","small",10,0,0,6.54459037225096,1,1,1,0
6513,"campsite","small",15,0,0,8.97340943831158,0,1,0,1
6514,"backyard","large",34,0,1,23.6215747558199,1,1,0,0
6515,"backyard","small",11,0,0,9.06099229922123,1,1,0,1
6516,"backyard","small",9,1,0,5.14194599499389,1,1,0,0
6517,"beach","small",12,1,0,8.14724126334672,1,1,0,1
6518,"backyard","small",7,1,0,4.23180207056958,0,1,0,0
6519,"beach","large",40,0,0,26.1929773593953,1,1,1,1
6520,"backyard","small",12,0,0,7.33139724387099,0,1,1,0
6521,"campsite","large",50,0,0,37.1129793620766,1,1,1,1
6522,"backyard","small",12,0,0,6.18319439950509,1,1,0,1
6523,"backyard","small",12,1,0,10.8942520296678,1,1,0,0
6524,"backyard","small",4,0,0,1.95314256745489,1,1,1,0
6525,"backyard","small",13,0,0,7.5954044870671,1,1,0,0
6526,"campsite","small",11,1,0,6.91202383372131,1,1,1,1
6527,"backyard","small",13,1,0,10.0418702802978,1,1,0,1
6528,"campsite","small",16,0,0,10.0972008247462,1,1,1,0
6529,"backyard","small",9,0,0,6.71031540961354,1,1,0,0
6530,"backyard","small",12,1,0,9.94675377141133,1,1,1,0
6531,"campsite","large",49,1,0,46.7616920298055,1,1,0,0
6532,"backyard","small",7,1,0,5.57731914086243,1,1,0,0
6533,"beach","small",9,1,0,5.03861613804495,1,1,1,0
6534,"campsite","small",15,0,0,11.850976052946,1,1,1,0
6535,"backyard","small",19,1,0,6.15876108963258,1,1,1,0
6536,"campsite","small",14,1,0,16.2620318954457,1,1,0,0
6537,"campsite","small",14,0,0,10.3949510676936,1,1,1,0
6538,"backyard","small",14,1,0,7.20475237320227,0,1,0,0
6539,"backyard","large",29,0,0,27.0700450335932,1,1,1,0
6540,"backyard","large",41,1,0,30.5249437668629,1,1,1,1
6541,"backyard","large",43,0,0,27.5452587714811,1,1,0,1
6542,"beach","small",8,0,1,6.30619443301639,1,1,0,0
6543,"backyard","small",6,1,0,2.90358082382346,1,1,1,1
6544,"beach","small",14,0,1,9.9596739572001,1,1,1,0
6545,"campsite","small",6,0,0,4.85590563610431,1,1,0,0
6546,"beach","large",36,0,0,29.3870631647666,0,1,0,0
6547,"campsite","small",18,1,0,11.8224091518264,1,1,1,1
6548,"backyard","large",35,1,0,25.5779387597736,1,1,1,1
6549,"backyard","small",7,1,1,2.1196906861907,0,1,1,0
6550,"beach","small",18,1,0,12.0351320606212,1,1,1,0
6551,"backyard","large",30,0,0,23.4272168156698,1,1,1,0
6552,"campsite","large",42,1,1,31.1668834747525,1,1,1,1
6553,"backyard","small",9,0,0,6.37016573637742,1,1,1,0
6554,"campsite","small",12,1,0,7.42244149086349,1,1,0,0
6555,"backyard","small",15,0,0,9.71921478619788,1,1,1,0
6556,"backyard","large",42,1,0,27.399157301666,1,1,0,0
6557,"backyard","small",12,0,1,4.93686184472223,1,1,0,0
6558,"campsite","small",16,1,0,14.7247269017785,1,1,0,0
6559,"campsite","small",13,0,0,11.6179226792623,1,1,1,1
6560,"campsite","small",11,0,1,7.58016153500408,1,1,1,0
6561,"backyard","small",10,1,0,4.13954821698694,1,1,0,0
6562,"campsite","large",57,1,0,28.4725024802764,1,1,1,1
6563,"backyard","large",45,0,0,33.3347584163753,1,1,0,0
6564,"campsite","small",14,1,0,7.00150428710109,1,1,1,1
6565,"campsite","large",43,1,0,34.9107874357114,1,1,0,1
6566,"campsite","small",16,0,0,5.63775268021726,1,1,1,0
6567,"campsite","large",43,1,0,32.8434582626742,1,1,1,0
6568,"campsite","small",10,0,0,7.29844970978955,1,1,1,1
6569,"campsite","large",37,1,1,25.9742514278408,1,1,0,1
6570,"campsite","small",14,1,0,9.11304126675878,1,1,1,0
6571,"backyard","large",34,1,0,18.4651655343996,0,1,1,1
6572,"campsite","large",31,0,0,24.0720465367017,1,1,1,1
6573,"backyard","small",14,0,1,4.64597493839827,1,1,0,0
6574,"backyard","small",9,1,0,7.65285095081625,0,1,1,0
6575,"campsite","small",15,0,0,9.06607607772209,1,1,0,1
6576,"beach","small",12,1,0,9.61420853069964,1,1,1,0
6577,"backyard","small",12,0,0,7.81780254533467,1,1,1,0
6578,"backyard","small",12,1,0,9.54624487780555,1,1,1,0
6579,"backyard","small",10,0,0,4.85875570270165,1,1,0,0
6580,"backyard","small",16,1,0,9.05903219137606,1,1,0,1
6581,"backyard","small",10,1,0,4.28547459995113,1,1,1,1
6582,"backyard","large",53,1,0,39.1969021825829,0,1,1,0
6583,"backyard","small",12,0,0,7.93665835958891,1,1,0,0
6584,"backyard","large",35,1,0,19.6925703950206,1,1,1,0
6585,"backyard","large",49,0,0,29.3001031302079,1,1,1,1
6586,"backyard","small",18,1,0,18.2158013572055,1,1,1,0
6587,"backyard","small",8,1,0,4.3501085691282,1,0,0,0
6588,"campsite","small",14,1,0,10.9760750122002,0,1,1,0
6589,"campsite","small",11,1,0,5.14183157177946,1,1,0,1
6590,"campsite","large",42,0,0,30.7198512257277,1,1,1,0
6591,"backyard","small",11,1,1,7.3876974874234,1,1,0,0
6592,"backyard","small",9,0,0,5.18078463857376,1,1,1,1
6593,"beach","small",15,1,0,11.6422077293416,1,1,1,0
6594,"beach","small",12,0,0,8.63369097706509,1,1,1,0
6595,"beach","large",33,1,0,25.3940185088081,1,1,1,1
6596,"beach","small",10,1,0,6.99964485769493,1,1,0,0
6597,"backyard","small",9,1,0,5.86817912191429,1,1,1,0
6598,"backyard","small",10,0,0,6.17127852314918,1,1,1,0
6599,"backyard","small",13,0,0,7.35469694678547,1,0,1,1
6600,"backyard","small",13,1,0,6.40820741881087,1,1,0,0
6601,"backyard","small",10,0,1,7.33472721702429,0,1,1,0
6602,"campsite","small",9,0,0,4.80647550464923,1,1,0,0
6603,"beach","small",11,0,0,7.85225407179779,1,1,1,1
6604,"backyard","large",38,0,0,30.7364990247255,1,1,0,0
6605,"backyard","small",10,1,0,5.42420666694093,1,1,1,0
6606,"backyard","small",12,1,0,7.99796811596106,1,1,1,0
6607,"backyard","large",34,1,1,23.3287904592585,1,1,1,0
6608,"campsite","small",9,0,1,8.21618651599095,1,1,1,0
6609,"backyard","small",8,0,0,6.63803241993753,1,1,0,0
6610,"beach","small",17,1,1,13.4704117145853,0,1,0,0
6611,"campsite","small",12,1,1,9.38713900051033,1,1,0,1
6612,"beach","small",11,1,1,8.92095482027014,1,1,0,0
6613,"backyard","small",10,0,0,7.99042030735438,1,1,1,0
6614,"backyard","small",12,1,1,6.96041163863936,1,1,0,0
6615,"backyard","small",17,0,1,9.560785086549,1,1,0,0
6616,"campsite","small",14,0,0,13.4076145726706,1,1,0,0
6617,"backyard","large",46,0,0,39.5445537388756,1,1,1,0
6618,"backyard","small",16,0,0,6.75233880869324,0,1,0,0
6619,"backyard","small",14,1,0,11.2952843031202,1,0,0,1
6620,"beach","small",14,0,0,8.1578663332413,1,1,0,1
6621,"backyard","small",12,1,0,6.94062286019906,1,1,1,1
6622,"beach","small",10,1,0,4.65434340448026,0,1,1,0
6623,"campsite","large",39,0,0,25.5599374506296,1,1,0,0
6624,"backyard","small",11,0,0,4.59993650428761,1,1,1,0
6625,"campsite","small",8,1,0,5.58619013148075,1,1,0,1
6626,"backyard","small",12,1,0,6.27097041471006,1,1,1,1
6627,"beach","large",49,1,1,29.1767984057115,1,1,1,0
6628,"backyard","small",9,0,0,6.93909182476947,1,1,1,0
6629,"backyard","small",19,0,0,18.0910322001682,1,1,1,0
6630,"backyard","small",14,1,0,10.2455906799329,0,1,0,0
6631,"beach","small",17,0,0,11.8807098792289,1,1,0,0
6632,"backyard","small",9,1,0,5.00892000586836,1,1,0,0
6633,"backyard","small",16,1,0,12.8403069147441,1,1,0,0
6634,"beach","large",36,0,1,34.0887870876768,0,1,1,0
6635,"backyard","small",20,0,0,13.2564269072969,1,1,1,1
6636,"beach","small",7,1,0,3.46759317946656,1,1,0,0
6637,"backyard","large",39,1,0,32.7624889312758,0,1,1,1
6638,"backyard","large",39,1,0,27.8803392330781,1,1,0,0
6639,"campsite","small",9,1,1,5.58415617532822,1,0,0,0
6640,"backyard","small",11,1,1,7.0719656272298,1,1,1,0
6641,"backyard","small",13,0,1,7.23559590809905,1,1,0,1
6642,"backyard","small",12,1,0,7.60530128653278,1,1,1,0
6643,"backyard","large",43,1,1,32.3884753948643,1,1,1,0
6644,"backyard","small",13,1,0,3.51873387043666,1,1,1,0
6645,"beach","small",14,0,0,6.12835948927005,1,1,1,0
6646,"backyard","small",12,1,1,3.31228905393745,0,1,1,0
6647,"backyard","large",37,0,0,32.8426698121229,0,1,0,0
6648,"backyard","small",12,0,0,6.7011182050927,1,1,1,1
6649,"backyard","small",12,0,0,6.73669791254665,1,0,1,1
6650,"backyard","small",12,0,0,9.34575518444678,1,1,1,0
6651,"backyard","small",14,1,0,10.0434058720244,1,1,0,1
6652,"backyard","small",8,1,0,4.16583131202944,1,1,1,0
6653,"backyard","small",13,0,0,10.8114769372419,0,1,0,0
6654,"beach","large",35,1,0,21.9566873501333,1,0,1,0
6655,"beach","small",11,0,0,5.95825890499117,1,1,1,1
6656,"backyard","small",14,1,0,10.3006322815188,1,1,1,0
6657,"backyard","small",14,1,0,6.50208067097359,1,1,1,1
6658,"backyard","small",16,1,0,9.54705746080393,1,1,1,1
6659,"backyard","small",8,1,0,6.44949526919708,1,1,0,1
6660,"campsite","small",13,0,0,9.47536443515613,1,1,1,0
6661,"beach","small",12,0,0,8.98117571971292,0,1,1,1
6662,"campsite","small",10,1,0,8.42529655259481,1,1,0,0
6663,"campsite","small",14,1,1,10.1213124362347,1,1,1,0
6664,"backyard","small",12,1,0,12.6901805824967,0,1,1,0
6665,"backyard","small",16,0,0,4.61088768383782,1,1,1,1
6666,"backyard","small",16,0,0,10.3172383917075,0,0,1,1
6667,"backyard","large",43,1,0,27.0257424156565,1,1,1,0
6668,"campsite","small",11,0,0,6.57962789829397,1,1,1,0
6669,"backyard","small",14,1,0,7.50641846395974,1,1,1,1
6670,"beach","small",7,0,0,5.89349470323104,1,1,1,0
6671,"campsite","small",9,0,1,5.69106810846803,1,1,1,0
6672,"backyard","small",13,1,0,6.35176131777215,1,1,0,0
6673,"beach","small",20,1,0,7.84927442101762,1,1,0,0
6674,"backyard","small",9,1,0,7.35038295748516,1,1,1,0
6675,"backyard","large",43,1,0,34.9257283794763,1,1,1,1
6676,"backyard","large",43,0,0,34.8302434731468,1,1,0,0
6677,"backyard","small",7,0,0,4.27613243937511,0,1,0,1
6678,"backyard","small",10,1,1,5.63039305770161,1,1,1,1
6679,"backyard","small",6,0,0,3.8908412144854,1,1,1,1
6680,"campsite","small",11,0,0,8.56769701223678,1,1,1,0
6681,"backyard","small",16,0,1,11.1284369147574,1,1,1,1
6682,"campsite","large",43,1,0,26.9258586721978,1,1,1,1
6683,"backyard","small",16,0,0,11.5201456204391,1,1,1,0
6684,"campsite","small",11,1,0,8.12545175354875,1,0,1,0
6685,"backyard","small",9,0,1,6.38313022074962,1,1,1,1
6686,"beach","small",13,0,1,10.0414887900657,1,1,0,0
6687,"backyard","small",15,1,0,9.46268732961307,1,1,0,0
6688,"backyard","small",12,0,0,5.80418217454505,1,1,0,0
6689,"campsite","small",10,0,0,5.06294715325973,0,1,0,1
6690,"campsite","small",15,0,0,13.2378809706214,1,1,0,0
6691,"backyard","small",10,1,0,5.71241126702239,1,1,1,0
6692,"backyard","large",36,0,0,26.7849849251736,1,1,1,1
6693,"campsite","small",12,0,0,6.63426440842389,1,1,1,0
6694,"backyard","small",10,1,0,8.61181628046452,1,1,1,1
6695,"backyard","small",10,1,0,6.30690371726819,1,1,1,0
6696,"backyard","small",8,0,0,6.24650489792721,1,1,0,0
6697,"beach","small",9,0,0,3.4498009322916,1,1,1,1
6698,"beach","small",12,1,1,7.497406088585,1,1,0,0
6699,"backyard","small",12,1,1,8.924490579459,1,1,0,0
6700,"backyard","small",15,0,0,8.11807710117319,1,0,0,0
6701,"backyard","large",41,0,0,31.4662152836666,1,1,1,0
6702,"backyard","small",14,0,0,8.87121163795834,1,1,1,0
6703,"backyard","small",9,0,0,7.60880370728648,0,1,1,0
6704,"campsite","small",14,1,0,9.9524036962497,1,1,0,1
6705,"backyard","small",12,0,0,9.13884606855796,1,1,0,0
6706,"backyard","small",12,0,0,6.90378457455965,1,1,1,0
6707,"backyard","small",8,1,0,6.82583752897205,1,1,1,0
6708,"backyard","large",33,0,0,24.1441088669432,1,1,0,0
6709,"campsite","large",41,0,0,35.8645679064083,0,1,0,0
6710,"backyard","large",41,1,0,33.1855090263366,1,1,1,0
6711,"backyard","small",12,0,0,4.29822264963732,1,1,0,0
6712,"backyard","small",8,1,0,4.57315418074485,0,1,1,0
6713,"backyard","small",17,1,1,7.49915893662204,1,1,1,0
6714,"campsite","small",15,0,0,9.71824134635339,1,1,0,0
6715,"backyard","large",42,0,1,35.5713815977484,1,1,1,1
6716,"campsite","small",12,1,0,6.04273766983047,1,1,1,0
6717,"backyard","small",14,1,1,11.6232119809077,1,1,1,0
6718,"backyard","large",50,0,0,36.1855151652018,1,0,0,0
6719,"beach","small",10,1,0,7.3751940658192,1,1,1,0
6720,"beach","small",12,0,0,7.65917251514547,1,1,1,1
6721,"backyard","large",54,1,0,37.3261881332276,1,1,0,0
6722,"campsite","small",11,1,0,5.6987893274331,1,0,0,0
6723,"campsite","small",10,1,1,4.57629765199375,1,1,0,0
6724,"backyard","small",11,1,0,2.88365904588249,1,1,0,0
6725,"backyard","small",15,0,0,11.0034752636136,1,1,0,0
