"ID","location","size_est","size_actual","charcoal_present","smoker_present","salads","burgers","hotdogs","chicken","beyond_items"
5911,"backyard","small",11,0,0,5.33427836695792,1,1,1,0
5912,"backyard","small",10,1,0,6.09606657135631,1,1,0,1
5913,"backyard","small",11,0,0,10.4112294048828,1,1,0,0
5914,"backyard","small",17,1,1,12.0578632899962,1,1,1,1
5915,"backyard","small",14,1,1,6.84164412095771,1,1,1,0
5916,"backyard","small",14,1,1,6.85951422689886,1,1,1,0
5917,"campsite","small",10,1,1,8.67237974995581,1,1,0,0
5918,"backyard","small",12,0,0,8.38719522987322,1,1,1,0
5919,"campsite","small",16,0,1,9.90624336152904,1,1,1,0
5920,"campsite","large",35,1,0,26.3200831146074,1,1,0,0
5921,"backyard","small",14,0,0,10.3114306041979,1,0,1,1
5922,"campsite","small",15,0,0,10.058414403419,1,1,0,1
5923,"campsite","large",43,0,1,31.3856322890693,1,1,0,0
5924,"backyard","small",9,1,0,4.88574366861103,1,1,1,1
5925,"beach","large",45,1,1,42.8672025641222,0,1,1,1
5926,"campsite","small",12,1,0,6.29316871842604,1,0,1,1
5927,"beach","small",8,0,0,5.13116693524951,1,1,1,1
5928,"backyard","small",12,1,0,6.10398446698645,1,1,1,0
5929,"backyard","large",40,0,0,38.8297040911005,1,1,1,0
5930,"campsite","small",11,0,0,7.89132026837476,1,1,0,1
5931,"backyard","small",10,1,0,7.32337908843174,1,1,1,1
5932,"campsite","small",11,0,0,6.36174796577085,1,1,0,0
5933,"campsite","small",19,0,0,15.6256787522704,0,1,0,1
5934,"campsite","large",49,0,0,36.1878835811435,1,1,1,0
5935,"backyard","small",17,1,0,10.9522595409627,1,1,1,0
5936,"campsite","small",12,1,0,5.72038067469107,1,1,0,1
5937,"beach","small",12,0,0,7.94461986707334,1,1,0,0
5938,"backyard","small",13,1,0,8.81562274267577,1,1,1,0
5939,"campsite","small",12,1,1,7.00814037594637,1,1,0,0
5940,"campsite","small",11,1,0,12.469950646287,1,1,1,0
5941,"campsite","small",14,0,0,11.5108090202601,1,1,1,1
5942,"campsite","large",44,1,0,34.1802366996298,1,1,0,0
5943,"beach","small",12,0,0,7.50328108988457,0,1,1,0
5944,"backyard","small",10,0,0,7.88374621499485,1,1,1,0
5945,"backyard","small",17,1,0,14.1163750748432,1,1,1,1
5946,"beach","small",9,1,0,7.13436289363709,1,1,1,1
5947,"backyard","small",12,0,0,7.67645834316918,1,1,1,1
5948,"campsite","small",15,0,1,12.7122601051844,1,1,1,1
5949,"backyard","large",42,1,0,31.1328628858511,0,1,1,0
5950,"backyard","small",10,1,0,5.25258132840543,1,1,0,0
5951,"backyard","small",15,1,0,9.91582458637716,1,1,1,0
5952,"campsite","large",46,1,0,29.8693813833284,1,1,1,0
5953,"backyard","small",7,1,1,4.19695183179279,0,1,1,1
5954,"backyard","small",7,1,0,4.08160694141717,1,1,1,0
5955,"backyard","small",8,0,0,6.55619293365527,1,1,0,0
5956,"backyard","small",10,0,0,8.93826748115234,0,1,1,1
5957,"backyard","small",13,0,0,4.64655843289461,1,1,1,1
5958,"campsite","small",9,0,0,7.753849664483,0,1,1,1
5959,"backyard","small",13,0,1,10.401931482608,1,1,1,1
5960,"backyard","large",35,0,0,28.9978949020644,1,1,0,0
5961,"backyard","small",14,1,0,10.6288754840265,1,1,0,0
5962,"campsite","small",12,1,1,9.83699927527582,1,1,0,0
5963,"backyard","small",11,0,0,6.44245330186276,1,1,1,0
5964,"backyard","large",47,1,0,37.2977666263977,1,1,0,0
5965,"campsite","small",18,1,0,11.3129934087842,1,1,1,0
5966,"backyard","small",17,0,0,10.4498735548846,1,1,1,1
5967,"backyard","large",48,0,0,33.8639779211846,1,1,1,1
5968,"beach","small",15,1,1,8.03119659857068,1,1,0,0
5969,"beach","small",8,1,0,6.54585758595914,1,1,1,1
5970,"campsite","small",10,0,0,3.37660154194533,1,1,1,0
5971,"backyard","small",10,1,0,6.27870885718431,1,1,0,0
5972,"campsite","small",8,0,0,6.67547457842209,1,1,1,0
5973,"backyard","small",10,1,1,6.71900673940855,1,1,1,0
5974,"campsite","small",10,1,0,7.87580498716931,0,1,1,1
5975,"campsite","small",7,0,0,4.9200335528206,0,1,1,0
5976,"backyard","small",13,0,0,10.2571899430292,1,1,0,0
5977,"backyard","small",10,1,0,7.23113888859518,1,1,0,0
5978,"backyard","small",12,0,0,10.5438939659171,1,1,1,0
5979,"campsite","small",11,1,0,5.85498646819956,0,1,1,0
5980,"backyard","large",43,0,0,40.7860430415653,1,1,1,1
5981,"beach","small",16,0,0,12.7885875098139,1,1,1,0
5982,"backyard","small",10,1,1,8.70032615734429,1,1,0,0
5983,"campsite","small",15,0,1,12.1209331359398,1,1,0,0
5984,"backyard","small",10,0,0,7.49656917849487,0,1,1,0
5985,"backyard","small",20,1,0,16.7332901454857,1,1,0,0
5986,"backyard","large",39,0,0,22.8041922529278,1,1,0,1
5987,"backyard","large",27,0,1,23.6213836133846,1,1,0,0
5988,"backyard","large",45,0,0,28.4194205095739,0,1,1,1
5989,"backyard","small",14,1,1,4.63722520826134,1,1,0,0
5990,"backyard","small",12,0,0,8.80857707450502,0,1,1,0
5991,"backyard","large",50,1,0,38.2961803529816,1,1,1,0
5992,"backyard","small",10,1,0,6.14083236313304,1,1,1,0
5993,"backyard","small",14,1,1,4.47299392629803,1,1,0,0
5994,"backyard","small",9,1,0,6.10163794022851,1,1,0,1
5995,"backyard","small",11,0,0,6.31359474071112,1,1,0,0
5996,"backyard","small",6,1,0,3.31588020218718,1,1,1,1
5997,"backyard","small",12,1,0,6.72707822934064,1,1,0,0
5998,"campsite","small",11,1,0,4.98481280274373,0,1,0,0
5999,"backyard","small",13,1,1,8.13576175553175,1,1,1,0
6000,"campsite","large",47,0,0,33.8840274259795,1,1,1,0
6001,"backyard","small",8,1,0,4.09586449682384,1,1,0,1
6002,"backyard","large",40,0,1,35.9488678558669,0,1,0,0
6003,"campsite","small",11,1,1,3.62170080975924,0,1,1,0
6004,"backyard","small",16,1,1,8.7838749809751,1,1,0,0
6005,"backyard","large",36,0,0,25.587953329845,1,1,0,0
6006,"backyard","small",17,1,0,7.69415518246527,1,1,0,0
6007,"campsite","small",15,0,1,14.6817534487875,1,1,0,0
6008,"backyard","small",11,0,0,5.03190665100869,1,1,1,0
6009,"campsite","large",38,0,0,24.6854633969523,1,1,0,0
6010,"backyard","small",17,0,0,10.0268466095956,0,1,1,0
6011,"backyard","large",42,0,0,31.636090479,1,1,0,1
6012,"backyard","small",12,0,1,6.95204231190387,1,1,0,0
6013,"beach","small",9,0,0,6.00100739794826,0,1,1,1
6014,"backyard","small",9,1,0,4.73479571535514,1,1,1,1
6015,"backyard","small",10,1,0,4.82644871812515,0,1,1,0
6016,"backyard","small",19,1,0,15.9504475030214,0,1,1,0
6017,"backyard","small",12,0,0,5.80597699819721,1,1,1,0
6018,"campsite","small",12,0,0,7.69233978452664,1,1,1,0
6019,"backyard","small",9,0,1,7.4691304632276,1,1,0,1
6020,"beach","large",33,0,1,20.9657576545073,1,1,1,1
6021,"backyard","small",11,1,0,7.38123432935419,1,1,0,0
6022,"campsite","small",12,1,0,7.05948776330685,1,0,1,0
6023,"beach","small",9,1,0,6.03796124397037,1,1,1,0
6024,"beach","large",40,0,0,28.1561405191717,1,1,0,0
6025,"backyard","small",10,1,0,5.1560433263999,1,0,0,1
6026,"campsite","small",13,1,1,7.68511988456934,1,1,0,0
6027,"backyard","small",15,0,0,12.7409413332021,1,1,1,0
6028,"backyard","small",8,0,1,5.8409090519991,1,1,1,0
6029,"beach","small",16,1,1,10.1606140467431,1,1,0,0
6030,"campsite","small",8,0,0,4.63210436406569,1,1,1,1
6031,"backyard","small",8,0,0,3.64511841783656,1,1,1,0
6032,"backyard","small",15,1,0,8.64929304985433,1,1,1,0
6033,"campsite","large",43,1,0,25.983633105622,1,1,1,0
6034,"backyard","small",7,0,0,5.40368559479962,1,1,1,1
6035,"campsite","large",44,0,0,35.6922794939313,1,1,0,1
6036,"beach","small",8,0,1,4.35646757952833,1,1,0,0
6037,"campsite","small",15,1,0,7.14558476528893,1,1,1,0
6038,"backyard","small",9,1,0,4.81938464286622,1,1,1,0
6039,"beach","small",9,1,1,5.57651860771828,1,1,0,0
6040,"backyard","small",9,1,0,7.4492341337977,1,1,0,1
6041,"campsite","small",14,0,0,5.71769905242717,1,1,1,0
6042,"backyard","small",11,1,0,5.24065315232763,1,1,0,0
6043,"campsite","small",11,0,0,6.52518230319471,1,1,0,1
6044,"backyard","small",10,0,0,6.52777145735174,0,1,0,0
6045,"backyard","small",12,0,1,6.29429264472482,0,1,0,0
6046,"backyard","small",14,1,0,9.23179345172983,1,1,1,1
6047,"campsite","small",9,0,0,3.28792950911267,1,1,1,1
6048,"backyard","small",16,0,0,7.80358968538415,1,1,1,0
6049,"backyard","small",12,0,0,7.99618517812916,1,0,1,0
6050,"backyard","small",14,1,0,8.03551933467173,1,1,0,0
6051,"beach","large",40,1,1,27.8189917412706,1,1,0,0
6052,"campsite","small",9,0,0,5.57095477413882,1,1,1,0
6053,"backyard","large",44,1,0,42.9113343260418,1,1,0,0
6054,"backyard","small",10,0,0,5.7298862959731,1,1,1,1
6055,"backyard","large",40,1,0,23.0122635965828,1,1,1,1
6056,"campsite","small",7,1,1,4.99782839796825,1,1,1,0
6057,"backyard","large",36,0,1,22.9853987361535,1,1,1,0
6058,"backyard","small",9,1,0,4.0921846598668,0,1,1,1
6059,"beach","small",14,1,0,10.6931929653874,1,1,1,0
6060,"backyard","large",46,1,0,36.2255882802553,0,1,0,0
6061,"campsite","large",41,0,0,23.7599840782967,1,1,1,0
6062,"backyard","small",15,1,0,13.5142451867531,1,1,1,0
6063,"backyard","small",10,1,0,4.24369004157707,1,1,0,0
6064,"backyard","large",45,0,0,27.9850160086285,1,1,1,0
6065,"backyard","small",10,1,0,8.91299063209783,1,1,1,1
6066,"backyard","small",11,1,1,7.49118238965598,1,1,1,0
6067,"backyard","small",15,1,0,8.80637946556944,1,1,1,0
6068,"backyard","small",13,0,0,4.78345768560837,1,1,0,0
6069,"backyard","small",11,1,0,3.1599629003589,1,1,1,0
6070,"campsite","small",10,0,1,5.72163077606479,1,1,1,0
6071,"campsite","small",13,1,0,9.22816591118022,1,1,0,0
6072,"beach","small",11,0,0,5.61247337939215,1,1,0,0
6073,"backyard","small",12,0,0,7.06523560815719,1,1,1,0
6074,"backyard","small",13,0,0,4.33615995816595,1,1,0,0
6075,"beach","small",11,1,0,7.78527060258771,0,0,1,1
6076,"backyard","small",16,1,0,4.93909675754955,1,1,0,0
6077,"backyard","small",12,0,1,10.5785003066944,1,0,1,0
6078,"campsite","large",52,1,1,29.7959697913124,1,1,1,1
6079,"backyard","small",15,0,0,12.0005586141389,1,1,1,0
6080,"backyard","small",16,1,0,10.7981649383401,1,1,0,1
6081,"campsite","small",8,1,0,6.30356985141868,1,1,0,1
6082,"backyard","small",18,0,1,8.54342807225178,1,1,1,0
6083,"backyard","small",8,1,0,5.39664672897143,1,1,1,1
6084,"campsite","large",40,0,0,28.6758755144334,1,1,0,1
6085,"beach","small",10,0,0,6.87099247327376,1,1,1,0
6086,"backyard","large",43,0,0,36.7000687606466,1,1,0,1
6087,"backyard","small",14,0,0,8.85020218631637,0,1,0,1
6088,"backyard","large",36,0,0,28.7222044365412,0,1,1,0
6089,"backyard","large",45,1,0,35.1519059880903,0,1,1,1
6090,"campsite","small",15,0,0,9.71824134635339,1,1,0,0
6091,"backyard","small",12,1,0,10.9608121305906,1,1,1,1
6092,"backyard","large",39,0,0,36.2594778920187,1,1,1,0
6093,"backyard","small",13,1,0,7.73541577647373,1,1,1,0
6094,"backyard","small",11,1,0,6.78424197686041,1,1,1,0
6095,"backyard","small",17,0,0,11.8448597513631,1,1,0,0
6096,"backyard","small",13,1,0,9.43406662209916,1,1,0,1
6097,"backyard","small",16,0,0,9.29098573288638,1,1,0,0
6098,"backyard","small",12,0,0,10.0551351884999,1,1,1,0
6099,"backyard","small",9,1,0,4.3283135872281,1,1,0,0
6100,"beach","large",48,1,0,36.7447718363099,0,1,1,0
6101,"backyard","small",9,1,0,4.36950438125853,1,1,1,1
6102,"backyard","small",20,0,0,14.0461594699985,1,1,1,0
6103,"backyard","small",9,0,1,7.17809850392596,1,0,1,0
6104,"campsite","small",12,0,1,7.24315273651499,0,1,1,0
6105,"backyard","small",15,0,0,9.62349455699002,1,1,1,1
6106,"campsite","large",44,0,0,35.9553424905212,1,0,0,1
6107,"campsite","small",15,0,0,8.51600203939167,1,1,1,0
6108,"backyard","small",12,0,0,6.6148292204477,1,1,1,0
6109,"campsite","small",11,1,0,6.07862561262155,1,1,1,1
6110,"backyard","large",40,1,1,26.887950830091,1,1,0,0
6111,"backyard","large",41,0,0,28.180834966306,1,1,1,0
6112,"campsite","small",16,1,0,12.8527396038507,1,1,1,0
6113,"backyard","small",15,0,0,8.33169081143448,1,1,1,0
6114,"backyard","small",11,1,0,5.24057328021014,1,1,1,0
6115,"campsite","small",13,1,0,6.47443754659966,1,1,1,0
6116,"backyard","small",19,0,0,10.8248774381419,1,1,1,0
6117,"backyard","small",15,0,0,11.7631909193875,0,1,1,0
6118,"backyard","small",10,0,0,6.88156737979527,1,1,0,0
6119,"backyard","small",11,0,1,8.19011222250398,1,0,1,0
6120,"backyard","large",35,1,0,26.2924670717194,1,1,0,1
6121,"campsite","small",10,0,0,7.1637497848072,1,1,1,0
6122,"backyard","small",18,0,1,13.2631589168621,1,1,0,1
6123,"campsite","small",19,1,0,13.5582566318759,1,1,1,0
6124,"backyard","small",18,1,0,12.095081601048,1,1,0,1
6125,"backyard","small",8,1,0,6.65277776447525,1,1,1,0
6126,"backyard","large",46,1,1,34.8466328313181,1,1,0,0
6127,"backyard","large",39,0,0,27.4133572875779,1,1,1,0
6128,"campsite","large",52,1,1,28.5892972827889,1,1,1,1
6129,"campsite","large",53,0,0,48.3304689651895,0,1,1,0
6130,"beach","small",12,0,0,4.2689323721147,1,1,1,0
6131,"beach","small",11,0,0,7.29588160652452,1,1,1,1
6132,"backyard","small",19,1,0,11.3613970281861,1,1,1,0
6133,"beach","small",8,0,0,5.3344226598964,1,1,0,0
6134,"backyard","small",10,1,0,6.69893584106244,1,1,1,0
6135,"backyard","large",39,1,0,31.5557770343752,1,1,1,0
6136,"campsite","small",12,0,0,7.00894168390112,1,1,0,0
6137,"campsite","small",12,0,0,7.11779785500635,1,1,0,0
6138,"backyard","small",12,1,0,7.61841304330052,0,1,0,1
6139,"campsite","small",12,0,0,7.98083360218492,1,1,1,0
6140,"backyard","small",13,1,1,8.0970411183766,1,1,1,0
6141,"backyard","small",13,0,0,6.97788890284764,1,1,0,0
6142,"campsite","small",7,0,0,4.21642647045085,0,1,1,1
6143,"backyard","small",10,1,0,7.38271971880742,0,1,1,1
6144,"campsite","small",12,1,0,5.87288067498476,1,1,0,0
6145,"backyard","small",8,1,1,4.53803219016392,1,1,1,0
6146,"campsite","small",8,1,1,4.78742723771045,0,1,0,1
6147,"backyard","small",16,0,0,10.35416504124,1,1,1,0
6148,"backyard","large",45,1,1,40.4655044024888,1,1,0,0
6149,"campsite","small",10,1,0,4.84446137142558,1,1,1,0
6150,"beach","large",48,1,1,35.1178865441536,0,1,1,0
6151,"backyard","small",13,0,0,6.29174776274525,0,1,1,0
6152,"backyard","large",42,0,0,37.0003699482456,1,1,1,0
6153,"campsite","small",16,0,0,6.78917992478514,0,0,1,0
6154,"campsite","small",16,0,0,12.0562518602375,1,1,0,1
6155,"backyard","small",7,0,1,6.60901840082757,1,1,0,1
6156,"backyard","large",37,0,0,32.8426698121229,0,1,0,0
6157,"campsite","large",45,0,0,34.0203360912337,1,1,0,0
6158,"backyard","small",17,1,0,6.62841614991692,1,1,1,0
6159,"campsite","small",14,1,0,8.90144193163268,1,1,1,1
6160,"campsite","small",15,0,0,10.0493114910001,1,1,1,0
6161,"backyard","small",12,0,0,6.49130699160719,1,1,1,0
6162,"campsite","small",16,0,0,15.9997935168618,1,1,1,0
6163,"backyard","small",10,0,0,5.96039361803898,0,1,1,0
6164,"backyard","small",20,0,0,11.1883230030021,0,1,1,0
6165,"backyard","small",9,1,0,6.42986427554847,1,1,1,0
6166,"beach","small",11,0,0,3.67347590417475,1,1,1,0
6167,"backyard","small",14,1,1,9.87040280436732,1,1,0,0
6168,"backyard","small",11,1,0,5.03283528418511,1,1,1,0
6169,"backyard","small",8,1,0,3.66894284000376,1,1,1,0
6170,"backyard","large",39,1,1,18.4977178620412,1,1,0,0
6171,"campsite","small",12,1,0,7.04887940611308,1,1,0,0
6172,"beach","small",16,0,1,9.70777226866425,1,1,1,0
6173,"backyard","large",47,1,0,40.7395892407339,1,1,1,0
6174,"campsite","small",9,1,0,7.31973416716409,1,1,1,0
6175,"backyard","small",13,1,0,6.73499664562759,1,1,0,0
6176,"campsite","small",10,0,0,9.1805985520129,1,1,0,0
6177,"backyard","small",13,0,1,5.17222289926544,1,1,1,0
6178,"backyard","large",29,1,1,26.0993945437348,1,1,1,0
6179,"campsite","large",33,0,0,30.4489535039338,1,1,1,1
6180,"backyard","small",15,0,1,8.57655848306168,1,1,1,1
6181,"campsite","small",13,0,0,6.40109800210177,1,1,1,1
6182,"campsite","small",13,1,1,11.0769696265855,1,1,1,0
6183,"campsite","large",44,1,0,34.892359760173,1,1,1,0
6184,"campsite","large",42,0,0,27.5602133104698,1,1,1,0
6185,"campsite","small",12,1,1,7.76835976455913,1,1,0,0
6186,"beach","large",35,1,0,23.5468954762243,0,1,1,1
6187,"backyard","small",7,0,0,5.11415953376814,1,1,1,0
6188,"campsite","small",11,0,1,6.55877869522089,1,1,1,0
6189,"backyard","small",10,1,0,6.46452371304697,1,1,0,1
6190,"backyard","small",9,1,1,5.93329169396954,0,1,1,0
6191,"campsite","large",42,0,0,31.6151756635628,1,1,1,0
6192,"backyard","small",9,0,0,4.81702791036556,1,1,0,0
6193,"campsite","small",10,0,0,7.58489823259446,0,1,0,0
6194,"backyard","small",12,1,0,9.28827366506497,1,1,1,0
6195,"backyard","small",9,1,0,10.1749266487929,1,1,1,0
6196,"backyard","small",13,0,0,5.87973761635262,1,1,0,0
6197,"backyard","small",13,1,0,9.95853431786879,1,1,1,1
6198,"backyard","small",11,1,1,7.69475865793181,1,1,1,1
6199,"campsite","small",19,0,0,16.5452498660817,0,1,0,0
6200,"backyard","small",15,1,0,5.87833256403272,1,1,1,0
6201,"campsite","small",14,1,0,4.15965465458629,1,1,0,0
6202,"backyard","small",12,1,0,9.07388550896959,1,1,0,0
6203,"backyard","small",11,0,1,7.69141637513701,0,1,1,0
6204,"campsite","large",50,1,0,46.2650378094923,1,1,1,0
6205,"backyard","large",38,0,0,31.1506068426573,1,1,1,1
6206,"backyard","small",14,1,0,9.19999170035962,1,1,0,0
6207,"campsite","large",63,1,1,45.4447567134064,1,1,1,0
6208,"campsite","small",12,0,0,5.8744667857089,1,1,1,0
6209,"backyard","small",8,0,0,5.75357317319688,1,1,1,0
6210,"backyard","small",13,1,1,8.69192457386129,1,1,1,0
6211,"campsite","small",17,1,1,9.79557024981225,1,1,0,0
6212,"backyard","large",42,0,0,35.5041423340455,1,1,1,1
6213,"beach","small",8,0,0,4.2285758655683,1,1,1,0
6214,"backyard","small",12,0,0,8.79132413220629,1,1,0,1
6215,"backyard","small",6,0,0,3.34511193654708,1,1,1,1
6216,"beach","large",43,1,0,36.7371277891638,1,1,0,0
6217,"backyard","small",9,1,0,3.05000328994168,1,1,1,0
6218,"beach","small",15,1,0,6.27856033119938,1,0,1,0
6219,"campsite","small",15,1,0,7.89055273516455,1,0,1,1
6220,"backyard","small",7,1,0,3.66469869012199,1,1,1,0
6221,"campsite","small",9,1,1,5.2394704644982,1,1,1,0
6222,"backyard","small",11,1,1,6.58512458281948,1,1,0,1
6223,"backyard","small",11,0,0,8.75514891220395,1,1,1,0
6224,"backyard","small",17,1,1,13.3212599777735,0,1,0,0
6225,"backyard","small",5,1,0,2.64547516066378,1,0,1,0
6226,"campsite","large",53,0,0,41.9391223582124,1,1,0,0
6227,"backyard","large",46,1,1,26.7551187880814,1,1,1,1
6228,"beach","small",13,1,0,8.20211251328886,1,1,0,0
6229,"backyard","small",12,0,0,8.93137678843164,1,1,1,0
6230,"backyard","small",9,1,0,4.49989057494542,1,1,1,0
6231,"backyard","small",11,0,0,6.63222798702544,1,1,1,1
6232,"campsite","small",11,0,0,7.62874563729638,1,1,1,0
6233,"campsite","small",9,0,0,4.07183290926803,1,1,1,0
6234,"backyard","small",9,0,0,7.96641059205346,1,1,1,1
6235,"beach","large",41,1,0,27.4432714366146,1,1,1,0
6236,"beach","small",8,1,0,5.07868303775846,1,1,1,0
6237,"backyard","small",13,0,0,7.76816495953497,1,1,1,0
6238,"campsite","small",16,1,0,11.0861207232888,1,1,1,0
6239,"campsite","large",30,1,1,18.4933928020279,1,1,1,0
6240,"campsite","small",16,1,0,15.5144134980685,1,1,0,1
6241,"backyard","small",12,0,0,7.84308677438327,0,1,0,0
6242,"campsite","large",41,0,1,28.9103822846587,1,1,0,0
6243,"backyard","large",32,0,1,22.6401277281367,1,1,1,1
6244,"backyard","large",42,1,1,29.8087995236173,1,1,1,0
6245,"beach","large",26,1,1,18.0389949346194,1,1,1,0
6246,"backyard","small",17,0,1,15.0950049571016,1,1,0,0
6247,"backyard","large",43,1,1,35.0581971452404,1,1,1,1
6248,"backyard","small",13,1,0,8.06834008741412,1,1,1,0
6249,"campsite","small",11,0,0,4.21233764334413,0,1,1,0
6250,"beach","small",7,0,0,3.70893518688777,0,1,1,0
6251,"campsite","small",9,0,0,5.97742840623486,1,1,1,0
6252,"campsite","small",13,0,0,5.12354860246717,1,1,0,0
6253,"campsite","large",43,0,1,35.8194930194636,1,0,0,0
6254,"campsite","small",14,0,0,8.05975859824942,1,1,1,0
6255,"backyard","small",9,1,0,5.21264298247936,1,1,1,0
6256,"backyard","small",12,1,0,7.42959744626604,1,1,1,0
6257,"campsite","small",15,1,1,9.82828812614666,1,1,1,0
6258,"backyard","small",8,1,0,4.74287947687789,1,1,0,0
6259,"backyard","large",47,0,0,41.3830248670942,1,1,1,0
6260,"backyard","small",12,1,1,9.20696824199367,1,0,1,0
6261,"campsite","small",10,0,0,3.84735565216751,1,1,1,0
6262,"backyard","large",42,0,0,34.7544790068526,1,1,1,0
6263,"beach","small",9,1,0,6.85644518480273,1,1,1,0
6264,"backyard","large",36,0,0,30.4841747204526,1,1,0,0
6265,"backyard","large",36,0,0,26.9201174021457,1,1,1,0
6266,"backyard","small",11,0,0,5.38598157021733,1,1,1,0
6267,"backyard","small",11,1,0,7.1517473055681,1,0,1,0
6268,"backyard","small",15,0,0,5.02575914714089,1,1,1,0
6269,"campsite","large",33,1,0,18.0129290370099,1,1,1,0
6270,"campsite","small",11,1,0,8.64132187944454,1,1,0,1
6271,"backyard","small",8,0,0,5.14422697253274,0,1,0,0
6272,"backyard","small",9,1,1,3.83754367611671,1,1,0,0
6273,"backyard","small",14,1,0,5.86069440942157,1,0,1,0
6274,"campsite","small",9,0,0,7.24946843945964,1,1,1,0
6275,"backyard","small",9,1,0,5.59645796696334,1,1,1,1
6276,"backyard","small",5,1,0,2.19342046324659,1,1,0,1
6277,"backyard","large",44,1,0,26.3236547100352,1,1,1,0
6278,"backyard","small",13,0,0,8.67291418287455,1,0,0,0
6279,"campsite","small",12,0,0,7.98895796648379,1,1,0,0
6280,"campsite","small",15,1,0,7.24620244371121,1,1,1,0
6281,"backyard","small",13,0,0,6.60903838857293,1,1,1,0
6282,"campsite","small",15,0,1,11.936279409936,1,1,0,1
6283,"campsite","small",11,1,0,3.03768496153204,1,1,1,1
6284,"campsite","large",41,1,0,30.9068792147121,1,1,1,0
6285,"backyard","small",13,0,0,11.3640707665676,1,1,1,1
6286,"campsite","large",39,0,0,32.8870593815867,1,1,1,0
6287,"beach","large",35,0,0,23.1204840545893,1,1,1,0
6288,"campsite","small",15,0,1,9.52658001843662,1,1,0,0
6289,"campsite","small",18,1,1,10.3811432248193,1,1,1,0
6290,"backyard","small",13,0,0,7.77073936462226,1,1,1,0
6291,"campsite","small",13,1,0,6.64088544190001,1,1,1,0
6292,"campsite","small",14,0,0,8.05353846864344,1,1,1,1
6293,"campsite","small",11,1,0,8.08334675630385,1,1,1,0
6294,"backyard","small",13,0,0,9.40648009164721,1,1,1,0
6295,"backyard","small",10,1,0,4.5768251553773,0,1,0,0
6296,"backyard","small",12,1,0,7.58769494428943,1,0,0,0
6297,"backyard","small",14,0,0,10.9376574686365,1,1,1,1
6298,"campsite","small",8,0,0,5.94334605673931,1,1,0,0
6299,"campsite","small",10,0,1,7.53014993504637,1,1,0,0
6300,"campsite","small",13,0,0,7.69376450966564,1,1,1,0
6301,"backyard","small",17,0,0,6.57404971143867,1,1,0,0
6302,"backyard","small",12,1,1,6.13773741252626,1,1,1,0
6303,"campsite","small",11,1,0,5.24038204971443,1,1,1,0
6304,"backyard","small",17,1,0,18.3696392463185,1,1,1,0
6305,"backyard","large",42,0,0,28.9445110067149,1,1,1,0
6306,"backyard","small",17,0,1,12.9769671390083,1,1,1,0
6307,"backyard","large",42,1,1,32.1189970771691,0,1,0,0
6308,"backyard","small",14,1,1,7.33518259648754,1,1,0,0
6309,"backyard","small",10,0,0,6.93399586101792,1,1,0,0
6310,"campsite","small",14,0,0,8.56302129410077,1,1,0,1
6311,"backyard","small",9,0,0,5.7102068981544,1,1,1,1
6312,"campsite","large",38,1,1,23.204694571401,1,1,0,0
6313,"backyard","small",10,1,0,7.99616263688997,1,1,0,0
6314,"beach","small",16,1,0,7.90019313858268,1,1,1,1
6315,"campsite","small",12,0,0,8.01860318341501,1,1,0,0
6316,"backyard","small",14,1,0,12.9511916629152,1,1,0,0
6317,"campsite","small",8,0,0,5.14716865677199,0,1,1,0
6318,"backyard","large",42,1,0,31.1618112127972,1,1,1,1
6319,"backyard","small",12,1,1,7.84211128289341,0,1,1,1
6320,"beach","large",31,0,0,21.2305125202738,1,1,1,0
6321,"campsite","large",45,0,0,40.2553896370027,1,1,1,0
6322,"backyard","small",10,0,0,8.65379926115377,1,1,1,0
6323,"campsite","small",15,0,0,9.70300386327545,1,1,1,1
6324,"beach","small",11,0,0,9.0885357911863,0,1,0,0
6325,"backyard","small",10,1,1,6.76259513822072,1,1,1,0
6326,"backyard","small",14,1,0,7.11454040768764,1,1,1,0
6327,"campsite","small",13,1,0,9.13369848948577,1,1,1,1
6328,"backyard","small",8,1,0,4.68594346301891,1,1,0,0
6329,"backyard","small",15,1,0,9.29149500955485,0,1,1,1
6330,"backyard","small",14,1,0,13.0456709918594,1,1,1,0
6331,"campsite","large",38,0,1,29.9325560748083,1,1,1,0
6332,"backyard","small",13,0,1,7.48794364959363,1,1,1,1
6333,"backyard","small",13,0,0,7.98632971457651,1,1,0,0
6334,"backyard","small",13,0,0,11.8543203793258,1,1,1,0
6335,"campsite","small",9,0,1,5.94172932475172,1,1,1,0
6336,"campsite","small",13,1,0,8.64995983972111,0,0,1,0
6337,"backyard","small",13,1,1,9.3305791684155,1,1,0,0
6338,"campsite","small",19,1,0,14.3314815992412,1,1,1,0
6339,"campsite","small",12,1,0,8.84014484057542,1,1,0,0
6340,"backyard","small",9,0,0,7.20061331046751,1,1,1,0
6341,"backyard","large",36,1,0,28.914781006093,1,1,1,0
6342,"campsite","large",41,0,1,35.8302661731095,1,1,1,0
6343,"beach","small",14,1,0,5.31095067053009,0,1,0,0
6344,"campsite","small",17,0,0,8.89920632138087,1,1,1,0
6345,"backyard","large",39,1,0,26.6325800399674,1,1,1,0
6346,"campsite","small",11,1,0,7.70593869284478,1,1,1,0
6347,"backyard","small",11,1,0,6.6793019230098,1,1,1,0
